fch_confirmado;txt_regionregistro;txt_nombreregion;id_region;txt_comuna;id_comuna;cant_poblacionregion;cant_poblacioncomuna;cant_casosconfirmados;cant_casosactivos;cant_defunciones;cant_fallecidos;porc_rcori;porc_dercori;cant_casosrecuperados;txt_cuarentenaactiva;txt_alcancecuarentena;num_cluster;num_mediacasosactivos;num_mediacasosconfirmados;num_mediarinstantaneocori;num_mediatasapositividad
2020-03-30;Biobío;11. Región del Bío-Bío;8;Los Alamos;8206;1663696;22524;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Tirua;8207;1663696;11019;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Los Angeles;8301;1663696;218515;11;0;11;0;;;11;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Antuco;8302;1663696;4306;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Cabrero;8303;1663696;30725;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Laja;8304;1663696;23873;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Mulchen;8305;1663696;31041;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Nacimiento;8306;1663696;27944;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Negrete;8307;1663696;10429;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Quilaco;8308;1663696;4179;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Quilleco;8309;1663696;10032;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;San Rosendo;8310;1663696;3611;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Santa Barbara;8311;1663696;14592;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Tucapel;8312;1663696;15205;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Yumbel;8313;1663696;22132;5;0;5;0;;;5;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Biobío;11. Región del Bío-Bío;8;Alto Biobio;8314;1663696;6775;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Temuco;9101;1014343;302931;154;0;11;0;;;154;Cuarentena Activa;Área Urbana Completa;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Carahue;9102;1014343;25486;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Cunco;9103;1014343;18055;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Curarrehue;9104;1014343;7802;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Freire;9105;1014343;25446;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Galvarino;9106;1014343;12633;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Gorbea;9107;1014343;15148;4;0;1;0;;;4;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Lautaro;9108;1014343;40746;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Loncoche;9109;1014343;24739;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Melipeuco;9110;1014343;6265;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Nueva Imperial;9111;1014343;33777;0;0;3;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Padre Las Casas;9112;1014343;82110;9;0;2;0;;;9;Cuarentena Activa;Área Urbana Completa;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Perquenco;9113;1014343;7223;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Pitrufquen;9114;1014343;26096;4;0;2;0;;;4;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Pucon;9115;1014343;29782;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Saavedra;9116;1014343;12793;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Teodoro Schmidt;9117;1014343;15786;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Tolten;9118;1014343;10055;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Vilcun;9119;1014343;30766;4;0;3;0;;;4;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Villarrica;9120;1014343;59103;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Cholchol;9121;1014343;12341;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Angol;9201;1014343;56058;7;0;4;0;;;7;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Collipulli;9202;1014343;26148;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Curacautin;9203;1014343;18178;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Ercilla;9204;1014343;8458;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Lonquimay;9205;1014343;11049;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Los Sauces;9206;1014343;7517;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Lumaco;9207;1014343;10050;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Puren;9208;1014343;12188;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Renaico;9209;1014343;10833;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Traiguen;9210;1014343;19314;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Araucanía;12. Región de La Araucanía;9;Victoria;9211;1014343;35467;5;0;1;0;;;5;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Puerto Montt;10101;891440;269398;34;0;11;0;;;34;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Calbuco;10102;891440;36744;4;0;;0;;;4;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Cochamo;10103;891440;4006;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Fresia;10104;891440;12656;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Frutillar;10105;891440;20223;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Los Muermos;10106;891440;17817;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Llanquihue;10107;891440;18621;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Maullin;10108;891440;14894;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Puerto Varas;10109;891440;48620;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Castro;10201;891440;47607;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Ancud;10202;891440;42458;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Chonchi;10203;891440;16013;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Curaco de Velez;10204;891440;4066;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Dalcahue;10205;891440;15069;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Puqueldon;10206;891440;4201;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Queilen;10207;891440;5543;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Quellon;10208;891440;29309;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Quemchi;10209;891440;8783;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Quinchao;10210;891440;8298;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Osorno;10301;891440;173410;66;0;6;0;;;66;Cuarentena Activa;Área Urbana Completa;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Puerto Octay;10302;891440;9192;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Purranque;10303;891440;21080;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Puyehue;10304;891440;11787;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Rio Negro;10305;891440;14275;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;San Juan de la Costa;10306;891440;7639;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;San Pablo;10307;891440;10553;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Chaiten;10401;891440;5020;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Futaleufu;10402;891440;2806;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Hualaihue;10403;891440;9525;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Lagos;14. Región de Los Lagos;10;Palena;10404;891440;1827;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Coyhaique;11101;107297;61210;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Lago Verde;11102;107297;920;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Aysen;11201;107297;25002;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Cisnes;11202;107297;5828;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Guaitecas;11203;107297;1599;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Cochrane;11301;107297;3685;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;OHiggins;11302;107297;661;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Tortel;11303;107297;572;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Chile Chico;11401;107297;5121;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Aysen;15. Región de Aysén del General Ibañez del Campo;11;Rio Ibanez;11402;107297;2699;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Punta Arenas;12101;178362;141984;29;0;6;0;;;29;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Laguna Blanca;12102;178362;264;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Rio Verde;12103;178362;211;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;San Gregorio;12104;178362;681;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Cabo de Hornos;12201;178362;1983;5;0;;0;;;5;Cuarentena Activa;Área Urbana Completa;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Antartica;12202;178362;137;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Porvenir;12301;178362;7323;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Primavera;12302;178362;694;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Timaukel;12303;178362;282;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Natales;12401;178362;23782;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Magallanes;16. Región de Magallanes y Antártica Chilena;12;Torres del Paine;12402;178362;1021;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Santiago;13101;8125072;503147;127;0;10;0;;;127;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Cerrillos;13102;8125072;88956;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Cerro Navia;13103;8125072;142465;19;0;2;0;;;19;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Conchali;13104;8125072;139195;14;0;;0;;;14;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;El Bosque;13105;8125072;172000;18;0;;0;;;18;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Estacion Central;13106;8125072;206792;16;0;;0;;;16;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Huechuraba;13107;8125072;112528;17;0;;0;;;17;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Independencia;13108;8125072;142065;15;0;23;0;;;15;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;La Cisterna;13109;8125072;100434;10;0;;0;;;10;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;La Florida;13110;8125072;402433;43;0;9;0;;;43;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;La Granja;13111;8125072;122557;5;0;4;0;;;5;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;La Pintana;13112;8125072;189335;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;La Reina;13113;8125072;100252;24;0;1;0;;;24;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Las Condes;13114;8125072;330759;181;0;7;0;;;181;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Barnechea;13115;8125072;124076;68;0;1;0;;;68;Cuarentena Activa;Área Urbana Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Espejo;13116;8125072;103865;4;0;2;0;;;4;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Lo Prado;13117;8125072;104403;14;0;2;0;;;14;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Macul;13118;8125072;134635;10;0;2;0;;;10;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Maipu;13119;8125072;578605;43;0;10;0;;;43;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Nunoa;13120;8125072;250192;67;0;3;0;;;67;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Pedro Aguirre Cerda;13121;8125072;107803;7;0;1;0;;;7;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Penalolen;13122;8125072;266798;31;0;6;0;;;31;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Providencia;13123;8125072;157749;82;0;6;0;;;82;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Pudahuel;13124;8125072;253139;17;0;;0;;;17;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Quilicura;13125;8125072;254694;17;0;;0;;;17;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Quinta Normal;13126;8125072;136368;21;0;3;0;;;21;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Recoleta;13127;8125072;190075;17;0;1;0;;;17;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Renca;13128;8125072;160847;9;0;;0;;;9;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Joaquin;13129;8125072;103485;13;0;;0;;;13;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Miguel;13130;8125072;133059;25;0;5;0;;;25;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Ramon;13131;8125072;86510;0;0;4;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Vitacura;13132;8125072;96774;83;0;;0;;;83;Cuarentena Activa;Comuna Completa;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Puente Alto;13201;8125072;645909;45;0;4;0;;;45;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Pirque;13202;8125072;30433;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Jose de Maipo;13203;8125072;18644;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Colina;13301;8125072;180353;32;0;;0;;;32;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Lampa;13302;8125072;126898;10;0;1;0;;;10;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Tiltil;13303;8125072;21477;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Bernardo;13401;8125072;334836;32;0;6;0;;;32;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Buin;13402;8125072;109641;7;0;1;0;;;7;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Calera de Tango;13403;8125072;28525;6;0;;0;;;6;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Paine;13404;8125072;82766;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Melipilla;13501;8125072;141612;6;0;11;0;;;6;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Alhue;13502;8125072;7405;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Curacavi;13503;8125072;36430;5;0;1;0;;;5;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Maria Pinto;13504;8125072;14926;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;San Pedro;13505;8125072;11953;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Talagante;13601;8125072;81838;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;El Monte;13602;8125072;40014;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Isla de Maipo;13603;8125072;40171;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Padre Hurtado;13604;8125072;74188;10;0;;0;;;10;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Metropolitana;07. Región Metropolitana de Santiago;13;Penaflor;13605;8125072;101058;10;0;;0;;;10;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Valdivia;14101;405835;176774;12;0;8;0;;;12;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Corral;14102;405835;5447;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Lanco;14103;405835;17652;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Los Lagos;14104;405835;20518;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Mafil;14105;405835;7389;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Mariquina;14106;405835;23250;0;0;2;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Paillaco;14107;405835;20798;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;Panguipulli;14108;405835;35991;0;0;;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
2020-03-30;Los Ríos;13. Región de Los Ríos;14;La Union;14201;405835;39538;0;0;1;0;;;0;Sin Cuarentena;Comuna Sin Cuarentena;;;;;
